user_id,total_spent,avg_spent,transaction_count,spending_intensity,risk_segment,raw_score,financial_score,customer_tier
1288,21107.3,82.77372549019607,255,82.450390625,Low,8544.252117647058,24.13,Basic
1289,16486.49,60.39007326007327,273,60.16967153284672,Low,6694.613021978023,12.47,Basic
1290,17821.43,74.25595833333334,240,73.94784232365146,Low,7222.8487875,15.8,Basic
1291,17629.41,65.53684014869889,269,65.2941111111111,Low,7152.125052044609,15.35,Basic
1292,15338.92,67.87132743362832,226,67.57233480176211,Low,6223.729398230089,9.5,Basic
1293,15863.04,58.53520295202952,271,58.32,Low,6444.076560885609,10.89,Basic
1294,19711.41,76.69809338521401,257,76.40081395348837,Low,7984.673428015565,20.6,Basic
1295,14798.71,61.4054356846473,241,61.15169421487603,Low,6010.2056307053945,8.15,Basic
1296,14790.34,58.4598418972332,253,58.22968503937008,Low,6009.57395256917,8.15,Basic
1297,22479.29,77.78301038062284,289,77.51479310344828,Low,9101.750903114187,27.65,Basic
1298,16345.18,62.38618320610687,262,62.14897338403042,Low,6635.387854961832,12.1,Basic
1299,18489.87,74.85777327935222,247,74.55592741935483,Low,7492.505331983806,17.5,Basic
1300,18490.58,71.11761538461539,260,70.84513409961687,Low,7495.567284615386,17.52,Basic
1301,21932.27,78.89305755395684,278,78.61028673835126,Low,8879.975917266189,26.25,Basic
1302,15080.86,60.323440000000005,250,60.08310756972112,Low,6125.441032000001,8.88,Basic
1303,17617.23,68.8173046875,256,68.54953307392996,Low,7144.33719140625,15.3,Basic
1304,15166.02,67.40453333333333,225,67.10628318584071,Low,6154.12936,9.06,Basic
1305,19591.86,70.22172043010752,279,69.97092857142857,Low,7941.510516129033,20.33,Basic
1306,17809.329999999998,74.82911764705882,238,74.5160251046025,Low,7217.580735294117,15.77,Basic
1307,23924.59,85.44496428571429,280,85.1408896797153,Low,9679.469489285715,31.29,Basic
1308,13491.79,54.18389558232932,249,53.96716000000001,Low,5487.671168674699,4.86,Basic
1309,14493.83,63.56942982456141,228,63.29183406113537,Low,5885.0028289473685,7.36,Basic
1310,14261.02,55.925568627450986,255,55.707109375,Low,5797.685670588236,6.81,Basic
1311,13489.63,56.44196652719665,239,56.20679166666666,Low,5484.484589958159,4.84,Basic
1312,20505.4,79.47829457364341,258,79.17142857142858,Low,8303.403488372094,22.61,Basic
1313,18226.15,65.79837545126354,277,65.56169064748202,Low,7393.299512635381,16.87,Basic
1314,19211.9,75.34078431372549,255,75.046484375,Low,7783.862235294118,19.34,Basic
1315,14740.26,61.6747280334728,239,61.41775,Low,5986.306418410042,8.0,Basic
1316,20413.73,83.66282786885246,244,83.3213469387755,Low,8263.790848360657,22.36,Basic
1317,17109.33,63.84078358208956,268,63.60345724907064,Low,6943.284235074628,14.04,Basic
1318,16943.66,71.49223628691983,237,71.1918487394958,Low,6870.011670886076,13.57,Basic
1319,15726.68,62.40746031746032,252,62.160790513834,Low,6384.994238095239,10.52,Basic
1320,20904.58,78.00216417910448,268,77.7121933085502,Low,8465.632649253732,23.64,Basic
1321,17264.34,66.4013076923077,260,66.14689655172414,Low,7003.656392307693,14.42,Basic
1322,22305.26,87.47160784313725,255,87.129921875,Low,9024.845482352941,27.16,Basic
1323,29986.7,118.05787401574804,254,117.59490196078433,Low,12106.297362204725,46.59,Standard
1324,18925.54,71.96022813688214,263,71.68765151515152,Low,7670.704068441065,18.62,Basic
1325,18989.6,72.47938931297709,262,72.20380228136881,Low,7696.183816793894,18.78,Basic
1326,14460.63,56.4868359375,256,56.26704280155642,Low,5877.998050781251,7.32,Basic
1327,21151.33,81.98189922480621,258,81.66536679536681,Low,8562.526569767442,24.25,Basic
1328,17590.6,67.65615384615384,260,67.39693486590038,Low,7134.5368461538455,15.24,Basic
1329,19397.39,74.31950191570881,261,74.03583969465649,Low,7859.551850574713,19.81,Basic
1330,18269.93,71.08922178988327,257,70.81368217054263,Low,7406.398766536966,16.96,Basic
1331,19786.49,81.42588477366256,243,81.09217213114755,Low,8011.9237654321,20.77,Basic
1332,16951.35,66.2162109375,256,65.95856031128405,Low,6877.20486328125,13.62,Basic
1333,15234.56,57.272781954887215,266,57.05827715355805,Low,6190.8058345864665,9.29,Basic
1334,19916.18,76.3072030651341,261,76.01595419847328,Low,8067.664160919541,21.13,Basic
1335,14535.77,62.385278969957085,233,62.11867521367522,Low,5902.9235836909875,7.48,Basic
1336,17008.43,63.7019850187266,267,63.46429104477612,Low,6902.582595505619,13.78,Basic
1337,14604.55,59.12773279352226,247,58.88931451612903,Low,5933.658319838057,7.67,Basic
1338,16729.2,64.34307692307692,260,64.09655172413794,Low,6788.982923076924,13.06,Basic
1339,17318.18,66.86555984555984,259,66.60838461538462,Low,7025.031667953669,14.55,Basic
1340,17275.87,72.28397489539749,239,71.98279166666666,Low,7003.733192468619,14.42,Basic
1341,21153.11,80.12541666666667,264,79.8230566037736,Low,8564.481625000002,24.26,Basic
1342,18599.61,69.14353159851301,269,68.88744444444444,Low,7541.287059479555,17.81,Basic
1343,15612.41,62.70044176706827,249,62.44964,Low,6338.47413253012,10.22,Basic
1344,15422.98,63.46905349794238,243,63.208934426229504,Low,6261.132716049382,9.74,Basic
1345,13963.56,61.78566371681416,226,61.51348017621145,Low,5671.759699115044,6.02,Basic
1346,15945.0,63.273809523809526,252,63.023715415019765,Low,6472.5821428571435,11.07,Basic
1347,19106.4,70.76444444444445,270,70.50332103321034,Low,7744.789333333335,19.09,Basic
1348,13018.48,57.60389380530973,226,57.35013215859031,Low,5292.473168141593,3.63,Basic
1349,21463.93,82.55357692307692,260,82.23727969348658,Low,8688.338073076924,25.04,Basic
1350,24803.05,81.5889802631579,304,81.32147540983607,Low,10036.896694078949,33.54,Basic
1351,25403.61,101.20960159362552,251,100.8079761904762,Low,10267.106880478088,34.99,Basic
1352,18115.3,68.87946768060836,263,68.6185606060606,Low,7345.683840304182,16.57,Basic
1353,17686.87,67.50713740458015,262,67.25045627376426,Low,7173.600141221374,15.49,Basic
1354,19836.41,67.01489864864865,296,66.78925925925925,Low,8043.468469594595,20.97,Basic
1355,23297.89,84.7196,275,84.41264492753623,Low,9427.071880000001,29.7,Basic
1356,21292.16,84.49269841269842,252,84.15873517786561,Low,8617.81180952381,24.6,Basic
1357,18594.68,74.97854838709678,248,74.6774297188755,Low,7534.765564516129,17.77,Basic
1358,17824.21,65.53018382352941,272,65.29014652014652,Low,7230.94305514706,15.85,Basic
1359,15646.91,58.60265917602996,267,58.38399253731343,Low,6356.44479775281,10.34,Basic
1360,16455.77,62.09724528301887,265,61.863796992481205,Low,6680.437173584906,12.38,Basic
1361,20154.56,69.98111111111112,288,69.73896193771627,Low,8169.218333333333,21.77,Basic
1362,18590.06,70.15116981132076,265,69.88744360902255,Low,7536.569350943398,17.78,Basic
1363,18481.53,77.32857740585773,239,77.00637499999999,Low,7487.510573221757,17.47,Basic
1364,18567.96,76.41135802469135,243,76.09819672131147,Low,7523.007407407407,17.69,Basic
1365,22977.92,81.48198581560283,282,81.19406360424027,Low,9300.21259574468,28.9,Basic
1366,17436.68,69.74672,250,69.46884462151395,Low,7070.596016,14.84,Basic
1367,17414.61,60.67808362369338,287,60.467395833333335,Low,7070.14742508711,14.84,Basic
1368,17267.57,69.9091902834008,247,69.62729838709677,Low,7002.100757085021,14.41,Basic
1369,17080.63,64.45520754716982,265,64.2128947368421,Low,6931.088562264152,13.96,Basic
1370,15550.67,56.54789090909091,275,56.343007246376814,Low,6319.732367272727,10.1,Basic
1371,17262.54,74.4075,232,74.08815450643777,Low,6996.938250000001,14.38,Basic
1372,14287.03,56.248149606299215,254,56.02756862745098,Low,5807.88644488189,6.88,Basic
1373,21009.49,87.53954166666668,240,87.17630705394191,Low,8502.0578625,23.87,Basic
1374,16578.39,63.27629770992366,262,63.03570342205323,Low,6728.938889312977,12.69,Basic
1375,23753.72,84.23304964539008,282,83.93540636042404,Low,9611.357914893619,30.86,Basic
1376,18986.47,67.32790780141845,282,67.09,Low,7699.3863723404265,18.8,Basic
1377,19674.38,72.06732600732602,273,71.80430656934307,Low,7973.272197802198,20.53,Basic
1378,19530.83,72.60531598513012,269,72.3364074074074,Low,7914.81359479554,20.16,Basic
1379,15149.44,61.33376518218624,247,61.086451612903225,Low,6152.276129554657,9.05,Basic
1380,17860.27,72.01721774193548,248,71.72799196787149,Low,7240.11316532258,15.91,Basic
1381,20152.19,75.19473880597015,268,74.91520446096654,Low,8163.834421641791,21.73,Basic
1382,21707.17,76.97578014184398,282,76.70378091872792,Low,8790.560734042554,25.68,Basic
1383,15448.76,56.38233576642336,274,56.17730909090909,Low,6278.618700729928,9.85,Basic
1384,18237.78,71.80228346456693,254,71.52070588235294,Low,7392.85268503937,16.87,Basic
1385,14130.41,58.63240663900415,241,58.39012396694215,Low,5742.053721991702,6.46,Basic
1386,21737.59,79.3342700729927,274,79.04578181818182,Low,8801.0362810219,25.75,Basic
1387,15652.32,64.94738589211619,241,64.67900826446281,Low,6352.712215767635,10.31,Basic
1388,16759.09,68.40444897959183,245,68.12638211382114,Low,6797.657334693878,13.12,Basic
1389,16992.81,64.12381132075473,265,63.88274436090226,Low,6895.861143396227,13.74,Basic
1390,21087.83,81.42019305019305,259,81.10703846153845,Low,8537.25805791506,24.09,Basic
1391,16697.25,67.05722891566265,249,66.789,Low,6773.717168674699,12.97,Basic
1392,19656.19,80.55815573770491,244,80.2293469387755,Low,7959.843446721311,20.45,Basic
1393,16749.41,70.67261603375528,237,70.37567226890756,Low,6792.065784810127,13.08,Basic
1394,19283.14,65.81276450511945,293,65.58891156462585,Low,7820.899829351536,19.57,Basic
1395,22524.67,80.44524999999999,280,80.15896797153025,Low,9118.001575,27.75,Basic
1396,19945.63,68.54168384879725,291,68.30695205479452,Low,8086.11450515464,21.24,Basic
1397,18628.18,64.01436426116838,291,63.79513698630137,Low,7557.776309278352,17.91,Basic
1398,17664.239999999998,65.4231111111111,270,65.18169741697416,Low,7166.322933333333,15.44,Basic
1399,19899.42,74.80984962406015,266,74.5296629213483,Low,8062.010954887218,21.09,Basic
1400,14044.58,57.09178861788618,246,56.86064777327936,Low,5708.759536585367,6.25,Basic
1401,18017.76,67.73593984962406,266,67.48224719101123,Low,7307.224781954887,16.33,Basic
1402,22206.33,78.19130281690141,284,77.91694736842106,Low,8991.189390845073,26.95,Basic
1403,16798.26,66.13488188976378,254,65.8755294117647,Low,6815.344464566929,13.23,Basic
1404,16505.01,69.93648305084746,236,69.64139240506329,Low,6693.7849449152545,12.46,Basic
1405,17793.46,69.505703125,256,69.23525291828794,Low,7215.0357109375,15.75,Basic
1406,22356.78,86.65418604651163,258,86.3196138996139,Low,9046.108255813953,27.3,Basic
1407,19643.21,74.6890114068441,263,74.40609848484848,Low,7958.590703422053,20.44,Basic
1408,19598.01,74.51714828897337,263,74.23488636363636,Low,7940.459144486691,20.32,Basic
1409,16570.72,65.23905511811024,254,64.98321568627452,Low,6724.059716535433,12.65,Basic
1410,15455.4,63.34180327868852,244,63.08326530612245,Low,6274.362540983606,9.82,Basic
1411,17610.42,66.95977186311787,263,66.70613636363636,Low,7143.155931558935,15.3,Basic
1412,17851.43,69.7321484375,256,69.46081712062256,Low,7238.29164453125,15.9,Basic
1413,17893.16,69.08555984555984,259,68.81984615384616,Low,7255.689667953668,16.01,Basic
1414,18273.74,63.01289655172415,290,62.79635738831616,Low,7415.399868965518,17.01,Basic
1415,18022.08,66.74844444444444,270,66.50214022140221,Low,7309.8565333333345,16.35,Basic
1416,17636.03,67.31309160305344,262,67.05714828897338,Low,7153.205927480916,15.36,Basic
1417,22015.45,91.73104166666668,240,91.35041493775934,Low,8905.6993125,26.41,Basic
1418,16332.35,65.3294,250,65.0691235059761,Low,6627.538820000001,12.05,Basic
1419,17619.53,69.64241106719368,253,69.36822834645669,Low,7144.604723320158,15.31,Basic
1420,16180.35,63.45235294117647,255,63.2044921875,Low,6567.675705882353,11.67,Basic
1421,20133.0,70.14982578397212,287,69.90625,Low,8160.344947735192,21.71,Basic
1422,17546.63,67.74760617760619,259,67.48703846153846,Low,7116.6762818532825,15.13,Basic
1423,19704.98,71.91598540145985,274,71.65447272727272,Low,7985.766795620438,20.61,Basic
1424,18318.03,76.00842323651452,241,75.6943388429752,Low,7422.314526970954,17.06,Basic
1425,17650.88,70.0431746031746,252,69.76632411067195,Low,7156.964952380954,15.38,Basic
1426,16781.44,69.63253112033195,241,69.34479338842975,Low,6805.7657593361,13.17,Basic
1427,15885.87,66.191125,240,65.91647302904565,Low,6446.2053375000005,10.9,Basic
1428,16865.88,68.56048780487805,246,68.2829149797571,Low,6840.720146341464,13.39,Basic
1429,17356.12,68.3311811023622,254,68.0632156862745,Low,7039.147354330708,14.64,Basic
1430,15829.62,63.57277108433735,249,63.31848,Low,6425.619831325302,10.77,Basic
1431,19320.53,72.36153558052435,267,72.09152985074627,Low,7830.020460674157,19.63,Basic
1432,15473.99,63.678971193415634,243,63.41799180327869,Low,6281.599691358025,9.86,Basic
1433,17510.19,70.60560483870967,248,70.32204819277108,Low,7099.657681451613,15.02,Basic
1434,19273.3,74.70271317829457,258,74.41428571428571,Low,7809.130813953488,19.5,Basic
1435,19781.93,72.9960516605166,271,72.72768382352942,Low,8015.970815498156,20.8,Basic
1436,15810.56,58.12705882352941,272,57.91413919413919,Low,6423.262117647059,10.76,Basic
1437,19483.15,72.6983208955224,268,72.42806691449815,Low,7895.469496268657,20.04,Basic
1438,16920.75,66.8804347826087,253,66.61712598425197,Low,6864.264130434783,13.54,Basic
1439,19737.09,69.4967957746479,284,69.25294736842105,Low,8000.885038732395,20.71,Basic
1440,17413.09,65.46274436090225,266,65.21756554307116,Low,7064.674823308272,14.8,Basic
1441,12106.93,49.82275720164609,243,49.618565573770496,Low,4930.618827160493,1.35,Basic
1442,19954.41,77.34267441860464,258,77.04405405405406,Low,8082.366802325581,21.22,Basic
1443,15241.73,63.77292887029289,239,63.50720833333333,Low,6187.523878661088,9.27,Basic
1444,20641.33,84.59561475409835,244,84.25032653061224,Low,8355.110684426232,22.94,Basic
1445,16333.56,63.80296875,256,63.55470817120622,Low,6629.364890625,12.06,Basic
1446,20200.16,73.45512727272727,275,73.18898550724637,Low,8184.600538181819,21.86,Basic
1447,17515.04,63.92350364963504,274,63.69105454545455,Low,7107.393051094891,15.07,Basic
1448,18609.55,71.5751923076923,260,71.30095785440612,Low,7543.292557692307,17.82,Basic
1449,14901.88,63.68324786324786,234,63.41225531914893,Low,6050.056974358975,8.4,Basic
1450,16594.99,65.07839215686275,255,64.8241796875,Low,6734.01951764706,12.72,Basic
1451,17605.6,70.14183266932271,251,69.86349206349206,Low,7138.582549800797,15.27,Basic
1452,19348.18,70.87245421245422,273,70.61379562043795,Low,7842.433736263737,19.71,Basic
1453,21361.5,79.11666666666666,270,78.82472324723247,Low,8649.335000000001,24.79,Basic
1454,19990.62,76.30007633587786,262,76.00996197718631,Low,8097.738022900763,21.32,Basic
1455,18095.11,71.52217391304347,253,71.2405905511811,Low,7335.400652173914,16.51,Basic
1456,17040.49,67.08854330708662,254,66.82545098039216,Low,6912.522562992127,13.84,Basic
1457,16111.69,63.43185039370079,254,63.183098039215686,Low,6539.905555118111,11.49,Basic
1458,22163.32,78.03985915492957,284,77.7660350877193,Low,8973.93995774648,26.84,Basic
1459,20839.78,87.19573221757322,239,86.83241666666666,Low,8433.770719665274,23.43,Basic
1460,19831.53,76.5696138996139,259,76.27511538461538,Low,8033.282884169884,20.91,Basic
1461,20072.3,77.79961240310077,258,77.4992277992278,Low,8129.65988372093,21.52,Basic
1462,18301.44,65.8325179856115,278,65.59655913978494,Low,7423.725755395683,17.07,Basic
1463,15225.42,62.91495867768595,242,62.65604938271605,Low,6181.642487603307,9.23,Basic
1464,19857.36,77.5678125,256,77.26599221789884,Low,8043.014343750001,20.97,Basic
1465,17162.58,64.76445283018869,265,64.52097744360903,Low,6963.961335849058,14.17,Basic
1466,15788.21,61.19461240310077,258,60.95833976833976,Low,6411.042383720929,10.68,Basic
1467,17446.75,63.21286231884058,276,62.9846570397112,Low,7080.4638586956535,14.9,Basic
1468,16370.36,63.94671875,256,63.69789883268483,Low,6644.128015625,12.15,Basic
1469,28573.73,111.18182879377432,257,110.75089147286822,Low,11539.946548638132,43.02,Standard
1470,16984.9,61.988686131386864,274,61.763272727272735,Low,6894.756605839417,13.73,Basic
1471,17170.05,64.79264150943396,265,64.54906015037594,Low,6966.95779245283,14.19,Basic
1472,16800.89,65.11972868217055,258,64.86830115830115,Low,6817.29191860465,13.24,Basic
1473,15812.21,63.50285140562249,249,63.24884,Low,6418.634855421687,10.73,Basic
1474,16788.39,61.49593406593407,273,61.27149635036496,Low,6815.704780219779,13.23,Basic
1475,18045.78,68.61513307984791,263,68.35522727272726,Low,7317.796539923954,16.4,Basic
1476,17926.19,70.29878431372549,255,70.0241796875,Low,7268.065635294117,16.08,Basic
1477,16711.94,65.79503937007874,254,65.53701960784313,Low,6780.714511811023,13.01,Basic
1478,20903.41,76.85077205882352,272,76.5692673992674,Low,8466.019231617647,23.64,Basic
1479,17210.52,73.86489270386267,233,73.54923076923077,Low,6976.267467811159,14.24,Basic
1480,16029.32,60.2606015037594,266,60.0349063670412,Low,6509.606180451128,11.3,Basic
1481,17116.91,72.52927966101694,236,72.22324894514767,Low,6939.322783898306,14.01,Basic
1482,21346.82,69.53361563517915,307,69.30785714285715,Low,8651.688084690555,24.81,Basic
1483,16524.63,66.09852000000001,250,65.83517928286852,Low,6704.6815560000005,12.53,Basic
1484,23476.32,94.66258064516128,248,94.2824096385542,Low,9493.326774193549,30.12,Basic
1485,13534.47,55.01817073170732,246,54.79542510121457,Low,5504.093451219513,4.96,Basic
1486,19034.35,73.7765503875969,258,73.49169884169883,Low,7713.272965116278,18.89,Basic
1487,21902.8,82.34135338345864,266,82.03295880149813,Low,8865.622406015038,26.16,Basic
1488,16893.52,65.9903125,256,65.73354085603113,Low,6854.005093750001,13.47,Basic
1489,18055.43,65.41822463768116,276,65.18205776173285,Low,7324.597467391305,16.44,Basic
1490,19182.17,75.22419607843136,255,74.9303515625,Low,7771.935258823529,19.26,Basic
1491,19749.38,79.957004048583,247,79.63459677419355,Low,7997.839101214576,20.69,Basic
1492,16646.43,61.4259409594096,271,61.20011029411765,Low,6758.299782287823,12.87,Basic
1493,18189.01,76.7468776371308,237,76.42441176470588,Low,7369.728063291139,16.73,Basic
1494,22536.74,84.09231343283582,268,83.77970260223049,Low,9120.323694029852,27.76,Basic
1495,18017.44,66.24058823529411,272,65.99794871794872,Low,7308.448176470588,16.34,Basic
1496,22304.49,84.16788679245283,265,83.85146616541354,Low,9026.546366037735,27.17,Basic
1497,15305.31,56.06340659340659,273,55.85879562043795,Low,6220.843021978021,9.48,Basic
1498,29087.05,115.88466135458168,251,115.4248015873016,Low,11744.885398406373,44.31,Standard
1499,18022.53,74.78228215767635,241,74.47326446280991,Low,7303.746684647303,16.31,Basic
1500,19105.99,67.75173758865249,282,67.51233215547704,Low,7747.321521276597,19.11,Basic
1501,19670.8,74.79391634980988,263,74.51060606060605,Low,7969.658174904942,20.51,Basic
1502,17540.72,69.60603174603175,252,69.3309090909091,Low,7112.76980952381,15.11,Basic
1503,16610.65,57.08127147766324,291,56.88578767123288,Low,6748.6843814433005,12.81,Basic
1504,14901.33,63.14122881355932,236,62.87481012658228,Low,6050.274368644068,8.41,Basic
1505,19373.67,68.94544483985766,281,68.70095744680852,Low,7854.451633451958,19.78,Basic
1506,19604.87,73.98064150943395,265,73.70251879699248,Low,7943.64219245283,20.34,Basic
1507,19154.3,77.54777327935223,247,77.23508064516129,Low,7759.084331983806,19.18,Basic
1508,17387.77,64.39914814814814,270,64.16151291512915,Low,7055.427744444444,14.74,Basic
1509,16713.03,65.2852734375,256,65.03124513618677,Low,6781.59758203125,13.02,Basic
1510,19795.4,71.46353790613719,277,71.2064748201439,Low,8022.699061371843,20.84,Basic
1511,19804.64,73.6231970260223,269,73.35051851851851,Low,8024.642959107806,20.86,Basic
1512,18631.19,67.50431159420289,276,67.26061371841155,Low,7555.527293478261,17.9,Basic
1513,15507.97,64.34842323651452,241,64.08252066115702,Low,6294.792526970955,9.95,Basic
1514,32106.28,119.35420074349442,269,118.91214814814816,Low,12959.018260223049,51.97,Standard
1515,17421.94,63.35250909090909,275,63.12297101449275,Low,7070.281752727273,14.84,Basic
1516,17794.09,73.83439834024897,241,73.52929752066116,Low,7212.086319502076,15.73,Basic
1517,24047.97,95.42845238095238,252,95.0512648221344,Low,9723.416535714287,31.57,Basic
1518,17384.99,62.98909420289856,276,62.76169675090253,Low,7055.69272826087,14.75,Basic
1519,18146.72,69.26229007633589,262,68.99893536121674,Low,7358.066687022902,16.65,Basic
1520,15790.58,70.49366071428571,224,70.18035555555555,Low,6404.5800982142855,10.64,Basic
1521,19145.99,70.91107407407408,270,70.64940959409594,Low,7760.669322222223,19.19,Basic
1522,21446.87,80.02563432835821,268,79.72814126394051,Low,8683.155690298507,25.01,Basic
1523,15992.91,65.27718367346938,245,65.01182926829269,Low,6490.247155102042,11.18,Basic
1524,21237.64,77.22778181818181,275,76.94797101449275,Low,8600.724334545455,24.49,Basic
1525,15329.2,69.36289592760181,221,69.05045045045046,Low,6218.788868778281,9.47,Basic
1526,24544.28,95.50303501945524,257,95.13286821705424,Low,9923.462910505836,32.83,Basic
1527,20902.97,79.47897338403043,263,79.17791666666668,Low,8463.931692015209,23.63,Basic
1528,17253.21,65.35306818181817,264,65.10645283018867,Low,7000.089920454545,14.39,Basic
1529,15499.26,68.8856,225,68.580796460177,Low,6287.869680000001,9.9,Basic
1530,16438.49,62.26700757575758,264,62.032037735849066,Low,6673.276102272728,12.33,Basic
1531,18522.93,69.63507518796993,266,69.37426966292135,Low,7509.862522556392,17.61,Basic
1532,16765.04,63.74539923954373,263,63.5039393939394,Low,6804.039619771864,13.16,Basic
1533,14390.39,60.71894514767932,237,60.46382352941176,Low,5845.471683544304,7.11,Basic
1534,19241.7,80.5092050209205,239,80.17375,Low,7792.532761506276,19.39,Basic
1535,15623.24,67.0525321888412,233,66.76598290598291,Low,6339.311759656653,10.23,Basic
1536,21482.13,76.17776595744681,282,75.90858657243817,Low,8700.305329787236,25.12,Basic
1537,19120.65,74.39941634241245,257,74.11104651162792,Low,7747.679824902725,19.11,Basic
1538,14238.51,61.37288793103448,232,61.10948497854077,Low,5783.415866379311,6.72,Basic
1539,17841.91,71.94318548387096,248,71.65425702811245,Low,7232.746955645161,15.86,Basic
1540,20740.45,84.31077235772358,246,83.96943319838057,Low,8395.273231707317,23.19,Basic
1541,15340.0,56.19047619047619,273,55.98540145985402,Low,6234.757142857143,9.57,Basic
1542,17988.78,66.37926199261992,271,66.13522058823528,Low,7296.725778597786,16.27,Basic
1543,17539.36,64.01226277372263,274,63.77949090909091,Low,7117.147678832117,15.13,Basic
1544,18601.03,77.18269709543569,241,76.8637603305785,Low,7535.866809128631,17.77,Basic
1545,16042.75,64.42871485943775,249,64.171,Low,6511.128614457832,11.31,Basic
1546,22410.97,76.48795221843004,293,76.22778911564626,Low,9075.23438566553,27.48,Basic
1547,14413.25,57.88453815261044,249,57.653,Low,5857.3653614457835,7.19,Basic
1548,15158.81,62.3819341563786,243,62.12627049180328,Low,6155.138580246914,9.07,Basic
1549,16863.670000000002,70.55928870292888,239,70.26529166666667,Low,6838.335786610879,13.37,Basic
1550,15890.18,64.85787755102041,245,64.59422764227642,Low,6449.0293632653065,10.92,Basic
1551,21232.72,79.22656716417912,268,78.93204460966543,Low,8597.255970149256,24.47,Basic
1552,21828.02,83.95392307692308,260,83.63226053639846,Low,8834.394176923077,25.96,Basic
1553,16376.42,60.20742647058824,272,59.98688644688645,Low,6650.230227941177,12.19,Basic
1554,20388.06,82.54275303643725,247,82.20991935483872,Low,8254.086825910932,22.3,Basic
1555,18934.23,71.99326996197719,263,71.72056818181818,Low,7674.189980988593,18.65,Basic
1556,20234.69,82.25483739837398,246,81.92182186234817,Low,8192.352451219513,21.91,Basic
1557,24245.28,91.14766917293232,266,90.80629213483144,Low,9805.256300751878,32.08,Basic
1558,17770.25,71.65423387096774,248,71.36646586345381,Low,7203.99627016129,15.68,Basic
1559,23389.26,80.37546391752576,291,80.10020547945204,Low,9467.116639175256,29.95,Basic
1560,23658.22,92.05533073929962,257,91.69852713178297,Low,9568.004599221791,30.59,Basic
1561,26962.08,97.68869565217392,276,97.33602888086644,Low,10896.938608695653,38.97,Basic
1562,16963.26,71.57493670886075,237,71.27420168067226,Low,6877.876481012659,13.62,Basic
1563,16637.51,66.55004,250,66.28490039840636,Low,6749.969012,12.82,Basic
1564,17490.13,69.40527777777778,252,69.13094861660079,Low,7092.473583333334,14.98,Basic
1565,16833.26,64.74330769230768,260,64.49524904214559,Low,6830.726992307692,13.33,Basic
1566,13527.69,53.46913043478261,253,53.258622047244096,Low,5503.016739130436,4.96,Basic
1567,20264.64,74.22945054945055,273,73.9585401459854,Low,8210.024835164835,22.02,Basic
1568,11856.86,50.24093220338983,236,50.02894514767933,Low,4828.616279661018,0.7,Basic
1569,18861.74,69.8582962962963,270,69.60051660516606,Low,7646.65348888889,18.47,Basic
1570,14746.55,63.83787878787879,231,63.56271551724138,Low,5987.0713636363635,8.01,Basic
1571,24674.02,87.49652482269504,282,87.18734982332155,Low,9980.45695744681,33.19,Basic
1572,20010.54,77.8620233463035,257,77.56023255813953,Low,8104.674607003892,21.36,Basic
1573,17015.59,62.10069343065693,274,61.87487272727273,Low,6907.066208029198,13.81,Basic
1574,18665.52,75.5689068825911,247,75.2641935483871,Low,7562.978672064778,17.94,Basic
1575,22390.52,78.01574912891986,287,77.7448611111111,Low,9065.712724738676,27.42,Basic
1576,16003.12,64.78995951417005,247,64.52870967741936,Low,6494.784987854252,11.21,Basic
1577,15934.57,65.5743621399177,243,65.30561475409836,Low,6466.400308641975,11.03,Basic
1578,17238.83,73.35672340425532,235,73.04588983050849,Low,6988.039017021278,14.32,Basic
1579,19711.6,73.00592592592592,270,72.73653136531365,Low,7987.5417777777775,20.62,Basic
1580,15903.11,57.41194945848376,277,57.20543165467626,Low,6461.567584837546,11.0,Basic
1581,21078.68,75.55082437275986,279,75.281,Low,8537.837247311829,24.09,Basic
1582,19115.85,69.51218181818182,275,69.26032608695651,Low,7749.693654545455,19.12,Basic
1583,18635.84,78.63223628691983,237,78.3018487394958,Low,7549.025670886076,17.86,Basic
1584,16340.26,60.296162361623615,271,60.07448529411765,Low,6635.492848708487,12.1,Basic
1585,17012.69,75.27738938053096,226,74.94577092511012,Low,6895.45921681416,13.74,Basic
1586,15786.87,64.17426829268292,246,63.91445344129554,Low,6407.800280487805,10.66,Basic
1587,22588.45,91.45121457489878,247,91.08245967741937,Low,9136.915364372471,27.87,Basic
1588,15870.07,61.5118992248062,258,61.27440154440154,Low,6443.881569767442,10.89,Basic
1589,15355.27,59.5165503875969,258,59.28675675675676,Low,6237.362965116279,9.59,Basic
1590,18315.98,66.84664233576642,274,66.60356363636363,Low,7428.64599270073,17.1,Basic
1591,18145.14,66.22313868613138,274,65.98232727272728,Low,7360.1229416058395,16.67,Basic
1592,17463.85,67.95272373540855,257,67.68934108527131,Low,7083.025817120623,14.92,Basic
1593,18665.04,70.43411320754717,265,70.16932330827068,Low,7566.646233962265,17.97,Basic
1594,19000.78,68.84340579710144,276,68.59487364620938,Low,7703.76502173913,18.83,Basic
1595,15782.77,68.02918103448276,232,67.73721030042918,Low,6403.116754310346,10.63,Basic
1596,19000.97,66.90482394366198,284,66.6700701754386,Low,7705.6594471830995,18.84,Basic
1597,18131.17,72.23573705179282,251,71.9490873015873,Low,7349.438721115538,16.6,Basic
1598,14366.05,62.73384279475982,229,62.46108695652173,Low,5833.940152838428,7.04,Basic
