user_id,total_spent,avg_spent,transaction_count,spending_intensity,risk_segment,segment
1370,15550.67,56.54789090909091,275,56.343007246376814,Low,1
1371,17262.54,74.4075,232,74.08815450643777,Low,0
1372,14287.03,56.248149606299215,254,56.02756862745098,Low,0
1373,21009.49,87.53954166666668,240,87.17630705394191,Low,3
1374,16578.39,63.27629770992366,262,63.03570342205323,Low,1
1375,23753.72,84.23304964539008,282,83.93540636042404,Low,3
1376,18986.47,67.32790780141845,282,67.09,Low,1
1377,19674.38,72.06732600732602,273,71.80430656934307,Low,1
1378,19530.83,72.60531598513012,269,72.3364074074074,Low,1
1379,15149.44,61.33376518218624,247,61.086451612903225,Low,0
1380,17860.27,72.01721774193548,248,71.72799196787149,Low,0
1381,20152.19,75.19473880597015,268,74.91520446096654,Low,3
1382,21707.17,76.97578014184398,282,76.70378091872792,Low,3
1383,15448.76,56.38233576642336,274,56.17730909090909,Low,1
1384,18237.78,71.80228346456693,254,71.52070588235294,Low,0
1385,14130.41,58.63240663900415,241,58.39012396694215,Low,0
1386,21737.59,79.3342700729927,274,79.04578181818182,Low,3
1387,15652.32,64.94738589211619,241,64.67900826446281,Low,0
1388,16759.09,68.40444897959183,245,68.12638211382114,Low,0
1389,16992.81,64.12381132075473,265,63.88274436090226,Low,1
1390,21087.83,81.42019305019305,259,81.10703846153845,Low,3
1391,16697.25,67.05722891566265,249,66.789,Low,0
1392,19656.19,80.55815573770491,244,80.2293469387755,Low,3
1393,16749.41,70.67261603375528,237,70.37567226890756,Low,0
1394,19283.14,65.81276450511945,293,65.58891156462585,Low,1
1395,22524.67,80.44524999999999,280,80.15896797153025,Low,3
1396,19945.63,68.54168384879725,291,68.30695205479452,Low,1
1397,18628.18,64.01436426116838,291,63.79513698630137,Low,1
1398,17664.239999999998,65.4231111111111,270,65.18169741697416,Low,1
1399,19899.42,74.80984962406015,266,74.5296629213483,Low,3
1400,14044.58,57.09178861788618,246,56.86064777327936,Low,0
1401,18017.76,67.73593984962406,266,67.48224719101123,Low,1
1402,22206.33,78.19130281690141,284,77.91694736842106,Low,3
1403,16798.26,66.13488188976378,254,65.8755294117647,Low,0
1404,16505.01,69.93648305084746,236,69.64139240506329,Low,0
1405,17793.46,69.505703125,256,69.23525291828794,Low,0
1406,22356.78,86.65418604651163,258,86.3196138996139,Low,3
1407,19643.21,74.6890114068441,263,74.40609848484848,Low,3
1408,19598.01,74.51714828897337,263,74.23488636363636,Low,3
1409,16570.72,65.23905511811024,254,64.98321568627452,Low,0
1410,15455.4,63.34180327868852,244,63.08326530612245,Low,0
1411,17610.42,66.95977186311787,263,66.70613636363636,Low,1
1412,17851.43,69.7321484375,256,69.46081712062256,Low,0
1413,17893.16,69.08555984555984,259,68.81984615384616,Low,1
1414,18273.74,63.01289655172415,290,62.79635738831616,Low,1
1415,18022.08,66.74844444444444,270,66.50214022140221,Low,1
1416,17636.03,67.31309160305344,262,67.05714828897338,Low,1
1417,22015.45,91.73104166666668,240,91.35041493775934,Low,3
1418,16332.35,65.3294,250,65.0691235059761,Low,0
1419,17619.53,69.64241106719368,253,69.36822834645669,Low,0
1420,16180.35,63.45235294117647,255,63.2044921875,Low,0
1421,20133.0,70.14982578397212,287,69.90625,Low,1
1422,17546.63,67.74760617760619,259,67.48703846153846,Low,1
1423,19704.98,71.91598540145985,274,71.65447272727272,Low,1
1424,18318.03,76.00842323651452,241,75.6943388429752,Low,0
1425,17650.88,70.0431746031746,252,69.76632411067195,Low,0
1426,16781.44,69.63253112033195,241,69.34479338842975,Low,0
1427,15885.87,66.191125,240,65.91647302904565,Low,0
1428,16865.88,68.56048780487805,246,68.2829149797571,Low,0
1429,17356.12,68.3311811023622,254,68.0632156862745,Low,0
1430,15829.62,63.57277108433735,249,63.31848,Low,0
1431,19320.53,72.36153558052435,267,72.09152985074627,Low,1
1432,15473.99,63.678971193415634,243,63.41799180327869,Low,0
1433,17510.19,70.60560483870967,248,70.32204819277108,Low,0
1434,19273.3,74.70271317829457,258,74.41428571428571,Low,3
1435,19781.93,72.9960516605166,271,72.72768382352942,Low,1
1436,15810.56,58.12705882352941,272,57.91413919413919,Low,1
1437,19483.15,72.6983208955224,268,72.42806691449815,Low,1
1438,16920.75,66.8804347826087,253,66.61712598425197,Low,0
1439,19737.09,69.4967957746479,284,69.25294736842105,Low,1
1440,17413.09,65.46274436090225,266,65.21756554307116,Low,1
1441,12106.93,49.82275720164609,243,49.618565573770496,Low,0
1442,19954.41,77.34267441860464,258,77.04405405405406,Low,3
1443,15241.73,63.77292887029289,239,63.50720833333333,Low,0
1444,20641.33,84.59561475409835,244,84.25032653061224,Low,3
1445,16333.56,63.80296875,256,63.55470817120622,Low,0
1446,20200.16,73.45512727272727,275,73.18898550724637,Low,3
1447,17515.04,63.92350364963504,274,63.69105454545455,Low,1
1448,18609.55,71.5751923076923,260,71.30095785440612,Low,1
1449,14901.88,63.68324786324786,234,63.41225531914893,Low,0
1450,16594.99,65.07839215686275,255,64.8241796875,Low,0
1451,17605.6,70.14183266932271,251,69.86349206349206,Low,0
1452,19348.18,70.87245421245422,273,70.61379562043795,Low,1
1453,21361.5,79.11666666666666,270,78.82472324723247,Low,3
1454,19990.62,76.30007633587786,262,76.00996197718631,Low,3
1455,18095.11,71.52217391304347,253,71.2405905511811,Low,0
1456,17040.49,67.08854330708662,254,66.82545098039216,Low,0
1457,16111.69,63.43185039370079,254,63.183098039215686,Low,0
1458,22163.32,78.03985915492957,284,77.7660350877193,Low,3
1459,20839.78,87.19573221757322,239,86.83241666666666,Low,3
1460,19831.53,76.5696138996139,259,76.27511538461538,Low,3
1461,20072.3,77.79961240310077,258,77.4992277992278,Low,3
1462,18301.44,65.8325179856115,278,65.59655913978494,Low,1
1463,15225.42,62.91495867768595,242,62.65604938271605,Low,0
1464,19857.36,77.5678125,256,77.26599221789884,Low,3
1465,17162.58,64.76445283018869,265,64.52097744360903,Low,1
1466,15788.21,61.19461240310077,258,60.95833976833976,Low,0
1467,17446.75,63.21286231884058,276,62.9846570397112,Low,1
1468,16370.36,63.94671875,256,63.69789883268483,Low,0
1469,28573.73,111.18182879377432,257,110.75089147286822,Low,2
1470,16984.9,61.988686131386864,274,61.763272727272735,Low,1
1471,17170.05,64.79264150943396,265,64.54906015037594,Low,1
1472,16800.89,65.11972868217055,258,64.86830115830115,Low,0
1473,15812.21,63.50285140562249,249,63.24884,Low,0
1474,16788.39,61.49593406593407,273,61.27149635036496,Low,1
1475,18045.78,68.61513307984791,263,68.35522727272726,Low,1
1476,17926.19,70.29878431372549,255,70.0241796875,Low,0
1477,16711.94,65.79503937007874,254,65.53701960784313,Low,0
1478,20903.41,76.85077205882352,272,76.5692673992674,Low,3
1479,17210.52,73.86489270386267,233,73.54923076923077,Low,0
1480,16029.32,60.2606015037594,266,60.0349063670412,Low,1
1481,17116.91,72.52927966101694,236,72.22324894514767,Low,0
1482,21346.82,69.53361563517915,307,69.30785714285715,Low,1
1483,16524.63,66.09852000000001,250,65.83517928286852,Low,0
1484,23476.32,94.66258064516128,248,94.2824096385542,Low,3
1485,13534.47,55.01817073170732,246,54.79542510121457,Low,0
1486,19034.35,73.7765503875969,258,73.49169884169883,Low,3
1487,21902.8,82.34135338345864,266,82.03295880149813,Low,3
1488,16893.52,65.9903125,256,65.73354085603113,Low,0
1489,18055.43,65.41822463768116,276,65.18205776173285,Low,1
1490,19182.17,75.22419607843136,255,74.9303515625,Low,3
1491,19749.38,79.957004048583,247,79.63459677419355,Low,3
1492,16646.43,61.4259409594096,271,61.20011029411765,Low,1
1493,18189.01,76.7468776371308,237,76.42441176470588,Low,0
1494,22536.74,84.09231343283582,268,83.77970260223049,Low,3
1495,18017.44,66.24058823529411,272,65.99794871794872,Low,1
1496,22304.49,84.16788679245283,265,83.85146616541354,Low,3
1497,15305.31,56.06340659340659,273,55.85879562043795,Low,1
1498,29087.05,115.88466135458168,251,115.4248015873016,Low,2
1499,18022.53,74.78228215767635,241,74.47326446280991,Low,0
1500,19105.99,67.75173758865249,282,67.51233215547704,Low,1
1501,19670.8,74.79391634980988,263,74.51060606060605,Low,3
1502,17540.72,69.60603174603175,252,69.3309090909091,Low,0
1503,16610.65,57.08127147766324,291,56.88578767123288,Low,1
1504,14901.33,63.14122881355932,236,62.87481012658228,Low,0
1505,19373.67,68.94544483985766,281,68.70095744680852,Low,1
1506,19604.87,73.98064150943395,265,73.70251879699248,Low,3
1507,19154.3,77.54777327935223,247,77.23508064516129,Low,3
1508,17387.77,64.39914814814814,270,64.16151291512915,Low,1
1509,16713.03,65.2852734375,256,65.03124513618677,Low,0
1510,19795.4,71.46353790613719,277,71.2064748201439,Low,1
1511,19804.64,73.6231970260223,269,73.35051851851851,Low,3
1512,18631.19,67.50431159420289,276,67.26061371841155,Low,1
1513,15507.97,64.34842323651452,241,64.08252066115702,Low,0
1514,32106.28,119.35420074349442,269,118.91214814814816,Low,2
1515,17421.94,63.35250909090909,275,63.12297101449275,Low,1
1516,17794.09,73.83439834024897,241,73.52929752066116,Low,0
1517,24047.97,95.42845238095238,252,95.0512648221344,Low,3
1518,17384.99,62.98909420289856,276,62.76169675090253,Low,1
1519,18146.72,69.26229007633589,262,68.99893536121674,Low,1
1520,15790.58,70.49366071428571,224,70.18035555555555,Low,0
1521,19145.99,70.91107407407408,270,70.64940959409594,Low,1
1522,21446.87,80.02563432835821,268,79.72814126394051,Low,3
1523,15992.91,65.27718367346938,245,65.01182926829269,Low,0
1524,21237.64,77.22778181818181,275,76.94797101449275,Low,3
1525,15329.2,69.36289592760181,221,69.05045045045046,Low,0
1526,24544.28,95.50303501945524,257,95.13286821705424,Low,3
1527,20902.97,79.47897338403043,263,79.17791666666668,Low,3
1528,17253.21,65.35306818181817,264,65.10645283018867,Low,1
1529,15499.26,68.8856,225,68.580796460177,Low,0
1530,16438.49,62.26700757575758,264,62.032037735849066,Low,1
1531,18522.93,69.63507518796993,266,69.37426966292135,Low,1
1532,16765.04,63.74539923954373,263,63.5039393939394,Low,1
1533,14390.39,60.71894514767932,237,60.46382352941176,Low,0
1534,19241.7,80.5092050209205,239,80.17375,Low,3
1535,15623.24,67.0525321888412,233,66.76598290598291,Low,0
1536,21482.13,76.17776595744681,282,75.90858657243817,Low,3
1537,19120.65,74.39941634241245,257,74.11104651162792,Low,3
1538,14238.51,61.37288793103448,232,61.10948497854077,Low,0
1539,17841.91,71.94318548387096,248,71.65425702811245,Low,0
1540,20740.45,84.31077235772358,246,83.96943319838057,Low,3
1541,15340.0,56.19047619047619,273,55.98540145985402,Low,1
1542,17988.78,66.37926199261992,271,66.13522058823528,Low,1
1543,17539.36,64.01226277372263,274,63.77949090909091,Low,1
1544,18601.03,77.18269709543569,241,76.8637603305785,Low,0
1545,16042.75,64.42871485943775,249,64.171,Low,0
1546,22410.97,76.48795221843004,293,76.22778911564626,Low,3
1547,14413.25,57.88453815261044,249,57.653,Low,0
1548,15158.81,62.3819341563786,243,62.12627049180328,Low,0
1549,16863.670000000002,70.55928870292888,239,70.26529166666667,Low,0
1550,15890.18,64.85787755102041,245,64.59422764227642,Low,0
1551,21232.72,79.22656716417912,268,78.93204460966543,Low,3
1552,21828.02,83.95392307692308,260,83.63226053639846,Low,3
1553,16376.42,60.20742647058824,272,59.98688644688645,Low,1
1554,20388.06,82.54275303643725,247,82.20991935483872,Low,3
1555,18934.23,71.99326996197719,263,71.72056818181818,Low,1
1556,20234.69,82.25483739837398,246,81.92182186234817,Low,3
1557,24245.28,91.14766917293232,266,90.80629213483144,Low,3
1558,17770.25,71.65423387096774,248,71.36646586345381,Low,0
1559,23389.26,80.37546391752576,291,80.10020547945204,Low,3
1560,23658.22,92.05533073929962,257,91.69852713178297,Low,3
1561,26962.08,97.68869565217392,276,97.33602888086644,Low,2
1562,16963.26,71.57493670886075,237,71.27420168067226,Low,0
1563,16637.51,66.55004,250,66.28490039840636,Low,0
1564,17490.13,69.40527777777778,252,69.13094861660079,Low,0
1565,16833.26,64.74330769230768,260,64.49524904214559,Low,0
1566,13527.69,53.46913043478261,253,53.258622047244096,Low,0
1567,20264.64,74.22945054945055,273,73.9585401459854,Low,3
1568,11856.86,50.24093220338983,236,50.02894514767933,Low,0
1569,18861.74,69.8582962962963,270,69.60051660516606,Low,1
1570,14746.55,63.83787878787879,231,63.56271551724138,Low,0
1571,24674.02,87.49652482269504,282,87.18734982332155,Low,3
1572,20010.54,77.8620233463035,257,77.56023255813953,Low,3
1573,17015.59,62.10069343065693,274,61.87487272727273,Low,1
1574,18665.52,75.5689068825911,247,75.2641935483871,Low,0
1575,22390.52,78.01574912891986,287,77.7448611111111,Low,3
1576,16003.12,64.78995951417005,247,64.52870967741936,Low,0
1577,15934.57,65.5743621399177,243,65.30561475409836,Low,0
1578,17238.83,73.35672340425532,235,73.04588983050849,Low,0
1579,19711.6,73.00592592592592,270,72.73653136531365,Low,1
1580,15903.11,57.41194945848376,277,57.20543165467626,Low,1
1581,21078.68,75.55082437275986,279,75.281,Low,3
1582,19115.85,69.51218181818182,275,69.26032608695651,Low,1
1583,18635.84,78.63223628691983,237,78.3018487394958,Low,0
1584,16340.26,60.296162361623615,271,60.07448529411765,Low,1
1585,17012.69,75.27738938053096,226,74.94577092511012,Low,0
1586,15786.87,64.17426829268292,246,63.91445344129554,Low,0
1587,22588.45,91.45121457489878,247,91.08245967741937,Low,3
1588,15870.07,61.5118992248062,258,61.27440154440154,Low,0
1589,15355.27,59.5165503875969,258,59.28675675675676,Low,0
1590,18315.98,66.84664233576642,274,66.60356363636363,Low,1
1591,18145.14,66.22313868613138,274,65.98232727272728,Low,1
1592,17463.85,67.95272373540855,257,67.68934108527131,Low,0
1593,18665.04,70.43411320754717,265,70.16932330827068,Low,1
1594,19000.78,68.84340579710144,276,68.59487364620938,Low,1
1595,15782.77,68.02918103448276,232,67.73721030042918,Low,0
1596,19000.97,66.90482394366198,284,66.6700701754386,Low,1
1597,18131.17,72.23573705179282,251,71.9490873015873,Low,0
1598,14366.05,62.73384279475982,229,62.46108695652173,Low,0
1599,18078.1,70.617578125,256,70.34280155642023,Low,0
1600,16908.739999999998,64.29178707224334,263,64.04825757575757,Low,1
1601,20924.2,81.1015503875969,258,80.788416988417,Low,3
1602,18907.48,71.89155893536122,263,71.61924242424243,Low,1
1603,14486.12,73.90877551020408,196,73.5336040609137,Low,0
1604,18835.02,73.28801556420234,257,73.00395348837209,Low,3
1605,18006.57,77.28141630901287,233,76.95115384615384,Low,0
1606,13479.25,57.35851063829787,235,57.11546610169491,Low,0
1607,15135.07,64.40455319148936,235,64.13165254237288,Low,0
1608,18249.63,71.01023346303502,257,70.735,Low,1
1609,15384.75,59.63081395348837,258,59.40057915057915,Low,0
1610,15435.9,64.049377593361,241,63.78471074380165,Low,0
1611,15346.06,60.89706349206349,252,60.65636363636364,Low,0
1612,17416.44,63.79648351648351,273,63.56364963503649,Low,1
1613,15415.88,66.16257510729614,233,65.87982905982906,Low,0
1614,21513.67,82.11324427480915,262,81.80102661596958,Low,3
1615,20673.56,83.69862348178138,247,83.36112903225806,Low,3
1616,17532.27,74.28927966101695,236,73.97582278481013,Low,0
1617,21075.99,72.9273010380623,289,72.6758275862069,Low,1
1618,18775.91,71.3912927756654,263,71.12087121212122,Low,1
1619,17670.82,75.19497872340425,235,74.8763559322034,Low,0
1620,16043.94,62.18581395348838,258,61.94571428571429,Low,0
1621,21325.38,78.9828888888889,270,78.69143911439114,Low,3
1622,20196.76,71.36664310954063,283,71.11535211267605,Low,1
1623,20033.59,75.31424812030075,266,75.03217228464419,Low,3
1624,18350.41,67.21761904761905,273,66.972299270073,Low,1
1625,12884.12,47.71896296296297,270,47.54287822878229,Low,1
1626,13534.29,57.34868644067797,236,57.1067088607595,Low,0
1627,18709.57,62.36523333333333,300,62.15803986710964,Low,1
1628,15881.48,63.02174603174603,252,62.77264822134387,Low,0
1629,18672.15,65.97932862190814,283,65.74700704225353,Low,1
1630,16016.02,63.30442687747036,253,63.0551968503937,Low,0
1631,16565.71,65.47711462450593,253,65.21933070866142,Low,0
1632,16257.12,66.90172839506174,243,66.62754098360656,Low,0
1633,15376.75,64.88080168776371,237,64.60819327731092,Low,0
1634,19257.91,74.35486486486487,259,74.06888461538462,Low,3
1635,15555.26,64.54464730290456,241,64.27793388429752,Low,0
1636,16978.53,67.64354581673307,251,67.37511904761904,Low,0
1637,17102.03,68.13557768924302,251,67.8651984126984,Low,0
1638,16394.01,60.9442750929368,269,60.71855555555555,Low,1
1639,16382.42,61.58804511278196,266,61.35737827715356,Low,1
1640,18309.49,68.0650185873606,269,67.81292592592594,Low,1
1641,16261.44,64.52952380952381,252,64.27446640316205,Low,0
1642,19747.04,79.94753036437247,247,79.62516129032258,Low,3
1643,21518.17,84.38498039215688,255,84.05535156250001,Low,3
1644,16124.89,66.3575720164609,243,66.08561475409836,Low,0
1645,19170.65,71.00240740740742,270,70.74040590405905,Low,1
1646,14540.66,54.25619402985075,268,54.05449814126394,Low,1
1647,15287.95,68.24977678571429,224,67.94644444444445,Low,0
1648,17847.56,75.94706382978724,235,75.62525423728815,Low,0
1649,18150.32,75.31253112033195,241,75.00132231404959,Low,0
1650,15200.01,59.607882352941175,255,59.3750390625,Low,0
1651,17047.75,70.4452479338843,242,70.15534979423869,Low,0
1652,19053.11,79.38795833333333,240,79.05854771784233,Low,3
1653,18795.2,73.70666666666666,255,73.41875,Low,3
1654,18267.16,69.19378787878787,264,68.93267924528301,Low,1
1655,19281.47,73.3135741444867,263,73.03587121212122,Low,3
1656,17845.1,67.59507575757576,264,67.33999999999999,Low,1
1657,18134.86,67.92082397003746,267,67.6673880597015,Low,1
1658,25273.58,99.89557312252964,253,99.50228346456691,Low,2
1659,21303.21,76.63025179856115,278,76.35559139784947,Low,3
1660,16826.23,70.69844537815126,238,70.4026359832636,Low,0
1661,16245.12,63.70635294117648,255,63.4575,Low,0
1662,13980.41,61.317587719298245,228,61.04982532751092,Low,0
1663,21915.7,86.96706349206349,252,86.62332015810277,Low,3
1664,15517.96,62.57241935483872,248,62.32112449799197,Low,0
1665,23657.29,89.27279245283019,265,88.93718045112783,Low,3
1666,14606.44,59.61812244897959,245,59.37577235772358,Low,0
1667,19213.42,73.33366412213739,262,73.0548288973384,Low,3
1668,21231.93,84.25369047619047,252,83.9206719367589,Low,3
1669,20226.72,74.91377777777778,270,74.63734317343174,Low,3
1670,17637.46,64.37029197080291,274,64.13621818181818,Low,1
1671,18949.13,80.97918803418804,234,80.63459574468085,Low,0
1672,17775.0,71.3855421686747,249,71.1,Low,0
1673,15671.95,62.6878,250,62.43804780876494,Low,0
1674,16297.38,66.79254098360656,244,66.51991836734693,Low,0
1675,22323.8,79.16241134751773,282,78.88268551236749,Low,3
1676,17462.329999999998,69.84931999999999,250,69.5710358565737,Low,0
1677,16877.1,64.91192307692307,260,64.66321839080459,Low,1
1678,16680.35,61.32481617647058,272,61.10018315018314,Low,1
1679,16719.46,65.310390625,256,65.05626459143969,Low,0
1680,20733.62,82.93448,250,82.60406374501991,Low,3
1681,20732.14,74.04335714285715,280,73.77985765124555,Low,3
1682,22170.44,81.50897058823529,272,81.21040293040292,Low,3
1683,22092.06,86.97661417322836,254,86.63552941176471,Low,3
1684,17405.52,69.34470119521913,251,69.06952380952382,Low,0
1685,19454.63,77.81852,250,77.5084860557769,Low,3
1686,21071.48,79.51501886792452,265,79.2160902255639,Low,3
1687,17590.96,61.506853146853146,286,61.29254355400697,Low,1
1688,21663.74,78.4918115942029,276,78.2084476534296,Low,3
1689,21280.17,77.94934065934065,273,77.66485401459853,Low,3
1690,17222.78,62.176101083032485,277,61.952446043165466,Low,1
1691,14709.08,58.60191235059761,251,58.36936507936508,Low,0
1692,18742.95,71.53797709923664,262,71.26596958174905,Low,1
1693,16403.73,65.09416666666667,252,64.83687747035573,Low,0
1694,19116.63,70.28172794117647,272,70.02428571428572,Low,1
1695,20261.86,77.63164750957854,261,77.33534351145039,Low,3
1696,16390.52,63.77634241245136,257,63.5291472868217,Low,0
1697,20817.95,82.94003984063745,251,82.6109126984127,Low,3
1698,16253.4,66.88641975308641,243,66.61229508196722,Low,0
1699,16907.98,62.85494423791821,269,62.62214814814815,Low,1
1700,19408.65,78.8969512195122,246,78.57753036437248,Low,3
1701,14962.85,59.37638888888889,252,59.14169960474308,Low,0
1702,20685.89,72.32828671328672,286,72.07627177700348,Low,1
1703,17973.86,74.27214876033058,242,73.96650205761317,Low,0
1704,15935.04,58.80088560885609,271,58.58470588235294,Low,1
1705,17592.56,64.91719557195573,271,64.67852941176471,Low,1
1706,17062.56,66.1339534883721,258,65.87861003861005,Low,0
1707,18337.89,72.48177865612648,253,72.19641732283465,Low,0
1708,17137.33,68.27621513944224,251,68.00527777777778,Low,0
1709,17427.09,67.54686046511628,258,67.28606177606177,Low,0
1710,20889.86,74.87405017921147,279,74.60664285714286,Low,3
1711,16702.83,63.26829545454546,264,63.02954716981133,Low,1
1712,14761.42,58.345533596837946,253,58.115826771653545,Low,0
1713,17781.07,74.7103781512605,238,74.39778242677824,Low,0
1714,18010.97,71.75685258964144,251,71.47210317460318,Low,0
1715,18133.73,64.30400709219857,282,64.07678445229682,Low,1
1716,14519.3,57.84581673306773,251,57.61626984126984,Low,0
1717,17108.77,64.31868421052631,266,64.07779026217229,Low,1
1718,18028.0,72.69354838709677,248,72.40160642570281,Low,0
1719,17665.19,68.46972868217054,258,68.20536679536679,Low,0
1720,17900.31,69.11316602316603,259,68.84734615384616,Low,1
1721,18053.21,63.123111888111886,286,62.90317073170731,Low,1
1722,16023.62,62.10705426356589,258,61.86725868725869,Low,0
1723,16922.12,59.3758596491228,285,59.16825174825174,Low,1
1724,16209.59,60.25869888475837,269,60.03551851851852,Low,1
1725,17730.9,63.78021582733813,278,63.55161290322581,Low,1
1726,18677.08,72.95734375,256,72.67346303501947,Low,3
1727,22889.52,80.5969014084507,284,80.3141052631579,Low,3
1728,17731.28,69.53443137254901,255,69.2628125,Low,0
1729,15217.66,65.31184549356223,233,65.03273504273504,Low,0
1730,16495.57,61.781161048689135,267,61.55063432835821,Low,1
1731,16892.48,67.03365079365079,252,66.76869565217392,Low,0
1732,16331.79,60.71297397769517,269,60.48811111111112,Low,1
1733,16754.55,66.22351778656126,253,65.96279527559055,Low,0
1734,16251.77,65.53133064516129,248,65.26815261044177,Low,0
1735,14038.92,57.30171428571428,245,57.06878048780488,Low,0
1736,16269.55,65.86862348178137,247,65.60302419354838,Low,0
1737,15969.99,63.87996,250,63.62545816733068,Low,0
1738,14821.97,61.50195020746888,241,61.24780991735537,Low,0
1739,20183.42,83.059341563786,243,82.7189344262295,Low,3
1740,18280.62,70.85511627906976,258,70.58154440154439,Low,1
1741,14251.86,58.170857142857145,245,57.93439024390244,Low,0
1742,19942.47,76.7018076923077,260,76.40793103448276,Low,3
1743,20403.42,79.39073929961089,257,79.08302325581394,Low,3
1744,18967.73,74.0926953125,256,73.80439688715953,Low,3
1745,15068.33,60.51538152610442,249,60.27332,Low,0
1746,12568.15,52.58640167364017,239,52.36729166666667,Low,0
1747,23246.95,80.16189655172414,290,79.88642611683849,Low,3
1748,16945.29,65.17419230769231,260,64.9244827586207,Low,1
1749,21775.81,78.61303249097473,277,78.33025179856115,Low,3
1750,15511.81,59.43222222222222,261,59.20538167938931,Low,0
1751,19562.07,69.1239222614841,283,68.88052816901408,Low,1
1752,16443.22,65.51083665338646,251,65.25087301587303,Low,0
1753,20818.64,80.0716923076923,260,79.76490421455938,Low,3
1754,15702.05,67.39077253218883,233,67.10277777777777,Low,0
1755,18506.08,74.02432,250,73.72940239043825,Low,0
1756,17587.39,72.6751652892562,242,72.37609053497943,Low,0
1757,19206.48,68.84043010752688,279,68.59457142857143,Low,1
1758,17444.94,69.22595238095238,252,68.95233201581027,Low,0
1759,18438.02,70.64375478927204,261,70.37412213740458,Low,1
1760,15186.32,58.18513409961686,261,57.9630534351145,Low,0
1761,22268.36,81.8689705882353,272,81.56908424908426,Low,3
1762,18785.57,69.06459558823529,272,68.81161172161173,Low,1
1763,15587.36,61.6101185770751,253,61.367559055118114,Low,0
1764,17506.76,68.92425196850392,254,68.65396078431372,Low,0
1765,17794.76,69.24031128404668,257,68.97193798449612,Low,0
1766,18683.16,68.18671532846716,274,67.93876363636363,Low,1
1767,15284.42,63.42082987551867,241,63.15876033057851,Low,0
1768,18261.61,74.23418699186992,246,73.93364372469635,Low,0
1769,15170.94,59.72811023622047,254,59.49388235294118,Low,0
1770,17754.59,69.89996062992127,254,69.6258431372549,Low,0
1771,19665.92,82.2841841004184,239,81.94133333333333,Low,3
1772,14722.9,58.656972111553785,251,58.42420634920635,Low,0
1773,15249.12,65.1671794871795,234,64.88987234042554,Low,0
1774,21692.77,75.58456445993032,287,75.32211805555556,Low,3
1775,14577.77,57.61964426877471,253,57.39279527559055,Low,0
1776,19353.95,77.72670682730924,249,77.4158,Low,3
1777,28124.86,104.94350746268655,268,104.55338289962826,Low,2
1778,22726.2,87.74594594594595,259,87.40846153846154,Low,3
1779,18585.32,74.63983935742972,249,74.34128,Low,0
1780,17774.08,70.25328063241108,253,69.97669291338583,Low,0
1781,21036.46,67.6413504823151,311,67.42455128205128,Low,1
1782,15808.39,65.05510288065844,243,64.78848360655738,Low,0
1783,18828.07,71.04932075471697,265,70.78221804511278,Low,1
1784,19014.43,66.95221830985916,284,66.71729824561403,Low,1
1785,31806.5,116.507326007326,273,116.08211678832116,Low,2
1786,17569.36,65.80284644194757,267,65.55731343283583,Low,1
1787,16241.79,63.4444921875,256,63.19762645914397,Low,0
1788,20806.96,73.52282685512367,283,73.26394366197182,Low,1
1789,17020.07,60.56964412811388,281,60.35485815602837,Low,1
1790,20533.88,77.19503759398496,266,76.90591760299625,Low,3
1791,13853.42,58.20764705882353,238,57.96410041841004,Low,0
1792,23029.2,82.83884892086331,278,82.54193548387097,Low,3
1793,17692.55,71.9209349593496,246,71.62975708502024,Low,0
1794,18134.84,67.16607407407407,270,66.91822878228783,Low,1
1795,16859.19,68.53329268292683,246,68.25582995951416,Low,0
1796,17512.35,67.3551923076923,260,67.09712643678161,Low,1
1797,17895.66,73.9490082644628,242,73.64469135802469,Low,0
1798,18912.24,83.6824778761062,226,83.31383259911895,Low,0
1799,24298.0,103.39574468085108,235,102.95762711864408,Low,2
1800,18880.06,74.92087301587303,252,74.62474308300396,Low,3
1801,18812.4,70.1955223880597,268,69.93457249070633,Low,1
1802,15564.85,61.765277777777776,252,61.52114624505929,Low,0
1803,18588.19,71.49303846153846,260,71.21911877394635,Low,1
1804,18891.16,70.75340823970038,267,70.48940298507462,Low,1
1805,25525.32,88.0183448275862,290,87.7158762886598,Low,3
1806,18812.17,73.7732156862745,255,73.4850390625,Low,3
1807,17422.27,67.79093385214009,257,67.52817829457365,Low,0
1808,19159.98,73.69223076923076,260,73.40988505747126,Low,3
1809,18634.31,79.29493617021276,235,78.95894067796611,Low,0
1810,20018.82,80.72104838709677,248,80.39686746987951,Low,3
1811,18787.7,75.75685483870969,248,75.45261044176708,Low,3
1812,17508.6,65.5752808988764,267,65.33059701492537,Low,1
1813,17484.41,66.7343893129771,262,66.48064638783269,Low,1
1814,18490.55,88.47153110047847,209,88.05023809523809,Low,0
1815,15526.62,64.1595867768595,242,63.89555555555555,Low,0
1816,17124.09,66.1161776061776,259,65.86188461538461,Low,0
1817,19600.44,71.53445255474452,274,71.27432727272726,Low,1
1818,19251.27,80.54924686192469,239,80.21362500000001,Low,3
1819,17117.05,65.83480769230769,260,65.58256704980843,Low,1
1820,17247.21,66.33542307692308,260,66.08126436781609,Low,1
1821,17294.57,67.5569140625,256,67.294046692607,Low,0
1822,21076.46,75.27307142857143,280,75.00519572953736,Low,3
